"id","timestamp","current_moisture","target_moisture","mode","relay_target_status","relay_current_state"
9756,1609011779,742,500,auto,off,off
9757,1609011784,743,500,auto,off,off
9758,1609011789,741,500,auto,off,off
9759,1609011794,744,500,auto,off,off
9760,1609011799,743,500,auto,off,off
9761,1609011804,742,500,auto,off,off
9762,1609011809,744,500,auto,off,off
9763,1609011814,743,500,auto,off,off
9764,1609011819,740,500,auto,off,off
9765,1609011824,741,500,auto,off,off
9766,1609011829,742,500,auto,off,off
9767,1609011834,743,500,auto,off,off
9768,1609011839,743,500,auto,off,off
9769,1609011844,742,500,auto,off,off
9770,1609011849,743,500,auto,off,off
9771,1609011854,742,500,auto,off,off
9772,1609011859,741,500,auto,off,off
9773,1609011864,742,500,auto,off,off
9774,1609011869,744,500,auto,off,off
9775,1609011874,743,500,auto,off,off
9776,1609011879,742,500,auto,off,off
9777,1609011884,741,500,auto,off,off
9778,1609011889,742,500,auto,off,off
9779,1609011894,742,500,auto,off,off
9780,1609011899,742,500,auto,off,off
9781,1609011904,741,500,auto,off,off
9782,1609011909,743,500,auto,off,off
9783,1609011914,742,500,auto,off,off
9784,1609011919,743,500,auto,off,off
9785,1609011924,742,500,auto,off,off
9786,1609011929,741,500,auto,off,off
9787,1609011934,742,500,auto,off,off
9788,1609011939,741,500,auto,off,off
9789,1609011944,742,500,auto,off,off
9790,1609011949,740,500,auto,off,off
9791,1609011954,742,500,auto,off,off
9792,1609011959,740,500,auto,off,off
9793,1609011964,743,500,auto,off,off
9794,1609011969,741,500,auto,off,off
9795,1609011974,743,500,auto,off,off
9796,1609011979,743,500,auto,off,off
9797,1609011984,742,500,auto,off,off
9798,1609011989,742,500,auto,off,off
9799,1609011994,742,500,auto,off,off
9800,1609011999,742,500,auto,off,off
9801,1609012004,742,500,auto,off,off
9802,1609012009,742,500,auto,off,off
9803,1609012014,742,500,auto,off,off
9804,1609012019,743,500,auto,off,off
9805,1609012024,743,500,auto,off,off
9806,1609012029,742,500,auto,off,off
9807,1609012034,742,500,auto,off,off
9808,1609012039,743,500,auto,off,off
9809,1609012044,742,500,auto,off,off
9810,1609012049,742,500,auto,off,off
9811,1609012054,743,500,auto,off,off
9812,1609012059,742,500,auto,off,off
9813,1609012064,743,500,auto,off,off
9814,1609012069,743,500,auto,off,off
9815,1609012074,741,500,auto,off,off
9816,1609012079,742,500,auto,off,off
9817,1609012084,740,500,auto,off,off
9818,1609012089,743,500,auto,off,off
9819,1609012094,742,500,auto,off,off
9820,1609012099,743,500,auto,off,off
9821,1609012104,742,500,auto,off,off
9822,1609012109,742,500,auto,off,off
9823,1609012114,742,500,auto,off,off
9824,1609012119,743,500,auto,off,off
9825,1609012124,742,500,auto,off,off
9826,1609012129,742,500,auto,off,off
9827,1609012134,742,500,auto,off,off
9828,1609012139,742,500,auto,off,off
9829,1609012144,742,500,auto,off,off
9830,1609012149,742,500,auto,off,off
9831,1609012154,743,500,auto,off,off
9832,1609012159,742,500,auto,off,off
9833,1609012164,743,500,auto,off,off
9834,1609012169,742,500,auto,off,off
9835,1609012174,742,500,auto,off,off
9836,1609012179,743,500,auto,off,off
9837,1609012184,743,500,auto,off,off
9838,1609012189,743,500,auto,off,off
9839,1609012194,742,500,auto,off,off
9840,1609012199,743,500,auto,off,off
9841,1609012205,742,500,auto,off,off
9842,1609012210,743,500,auto,off,off
9843,1609012215,743,500,auto,off,off
9844,1609012220,742,500,auto,off,off
9845,1609012225,742,500,auto,off,off
9846,1609012230,742,500,auto,off,off
9847,1609012235,742,500,auto,off,off
9848,1609012240,742,500,auto,off,off
9849,1609012245,742,500,auto,off,off
9850,1609012250,741,500,auto,off,off
9851,1609012255,742,500,auto,off,off
9852,1609012260,741,500,auto,off,off
9853,1609012265,742,500,auto,off,off
9854,1609012270,742,500,auto,off,off
9855,1609012275,743,500,auto,off,off
9856,1609012280,743,500,auto,off,off
9857,1609012285,742,500,auto,off,off
9858,1609012290,742,500,auto,off,off
9859,1609012295,742,500,auto,off,off
9860,1609012300,741,500,auto,off,off
9861,1609012305,742,500,auto,off,off
9862,1609012310,741,500,auto,off,off
9863,1609012315,743,500,auto,off,off
9864,1609012320,740,500,auto,off,off
9865,1609012325,742,500,auto,off,off
9866,1609012330,743,500,auto,off,off
9867,1609012335,743,500,auto,off,off
9868,1609012340,743,500,auto,off,off
9869,1609012345,742,500,auto,off,off
9870,1609012350,743,500,auto,off,off
9871,1609012355,742,500,auto,off,off
9872,1609012360,743,500,auto,off,off
9873,1609012365,742,500,auto,off,off
9874,1609012370,743,500,auto,off,off
9875,1609012375,742,500,auto,off,off
9876,1609012380,742,500,auto,off,off
9877,1609012385,742,500,auto,off,off
9878,1609012390,742,500,auto,off,off
9879,1609012395,741,500,auto,off,off
9880,1609012400,742,500,auto,off,off
9881,1609012405,742,500,auto,off,off
9882,1609012410,742,500,auto,off,off
9883,1609012415,742,500,auto,off,off
9884,1609012420,743,500,auto,off,off
9885,1609012425,742,500,auto,off,off
9886,1609012430,741,500,auto,off,off
9887,1609012435,743,500,auto,off,off
9888,1609012440,742,500,auto,off,off
9889,1609012445,743,500,auto,off,off
9890,1609012450,743,500,auto,off,off
9891,1609012455,742,500,auto,off,off
9892,1609012460,742,500,auto,off,off
9893,1609012465,743,500,auto,off,off
9894,1609012470,742,500,auto,off,off
9895,1609012475,743,500,auto,off,off
9896,1609012480,742,500,auto,off,off
9897,1609012485,743,500,auto,off,off
9898,1609012490,743,500,auto,off,off
9899,1609012495,742,500,auto,off,off
9900,1609012500,743,500,auto,off,off
9901,1609012505,742,500,auto,off,off
9902,1609012510,743,500,auto,off,off
9903,1609012515,743,500,auto,off,off
9904,1609012520,742,500,auto,off,off
9905,1609012525,741,500,auto,off,off
9906,1609012530,742,500,auto,off,off
9907,1609012535,743,500,auto,off,off
9908,1609012540,743,500,auto,off,off
9909,1609012545,743,500,auto,off,off
9910,1609012550,744,500,auto,off,off
9911,1609012555,743,500,auto,off,off
9912,1609012560,743,500,auto,off,off
9913,1609012565,743,500,auto,off,off
9914,1609012570,742,500,auto,off,off
9915,1609012575,743,500,auto,off,off
9916,1609012580,743,500,auto,off,off
9917,1609012585,742,500,auto,off,off
9918,1609012590,743,500,auto,off,off
9919,1609012595,743,500,auto,off,off
9920,1609012600,742,500,auto,off,off
9921,1609012605,743,500,auto,off,off
9922,1609012610,742,500,auto,off,off
9923,1609012615,742,500,auto,off,off
9924,1609012620,742,500,auto,off,off
9925,1609012625,743,500,auto,off,off
9926,1609012630,743,500,auto,off,off
9927,1609012635,743,500,auto,off,off
9928,1609012640,743,500,auto,off,off
9929,1609012645,742,500,auto,off,off
9930,1609012650,742,500,auto,off,off
9931,1609012655,743,500,auto,off,off
9932,1609012660,743,500,auto,off,off
9933,1609012665,744,500,auto,off,off
9934,1609012670,743,500,auto,off,off
9935,1609012676,742,500,auto,off,off
9936,1609012681,742,500,auto,off,off
9937,1609012686,742,500,auto,off,off
9938,1609012691,743,500,auto,off,off
9939,1609012696,742,500,auto,off,off
9940,1609012701,742,500,auto,off,off
9941,1609012706,742,500,auto,off,off
9942,1609012711,742,500,auto,off,off
9943,1609012716,743,500,auto,off,off
9944,1609012721,743,500,auto,off,off
9945,1609012726,742,500,auto,off,off
9946,1609012731,745,500,auto,off,off
9947,1609012736,743,500,auto,off,off
9948,1609012741,743,500,auto,off,off
9949,1609012746,742,500,auto,off,off
9950,1609012751,743,500,auto,off,off
9951,1609012756,742,500,auto,off,off
9952,1609012761,742,500,auto,off,off
9953,1609012766,743,500,auto,off,off
9954,1609012771,742,500,auto,off,off
9955,1609012776,743,500,auto,off,off
9956,1609012781,742,500,auto,off,off
9957,1609012786,744,500,auto,off,off
9958,1609012791,742,500,auto,off,off
9959,1609012796,743,500,auto,off,off
9960,1609012801,743,500,auto,off,off
9961,1609012806,742,500,auto,off,off
9962,1609012811,742,500,auto,off,off
9963,1609012816,743,500,auto,off,off
9964,1609012821,741,500,auto,off,off
9965,1609012826,743,500,auto,off,off
9966,1609012831,742,500,auto,off,off
9967,1609012836,743,500,auto,off,off
9968,1609012841,743,500,auto,off,off
9969,1609012846,743,500,auto,off,off
9970,1609012851,743,500,auto,off,off
9971,1609012856,743,500,auto,off,off
9972,1609012861,743,500,auto,off,off
9973,1609012866,743,500,auto,off,off
9974,1609012871,743,500,auto,off,off
9975,1609012876,743,500,auto,off,off
9976,1609012881,743,500,auto,off,off
9977,1609012886,743,500,auto,off,off
9978,1609012891,743,500,auto,off,off
9979,1609012896,743,500,auto,off,off
9980,1609012901,742,500,auto,off,off
9981,1609012906,741,500,auto,off,off
9982,1609012911,743,500,auto,off,off
9983,1609012916,743,500,auto,off,off
9984,1609012921,743,500,auto,off,off
9985,1609012926,742,500,auto,off,off
9986,1609012931,743,500,auto,off,off
9987,1609012936,743,500,auto,off,off
9988,1609012941,743,500,auto,off,off
9989,1609012946,744,500,auto,off,off
9990,1609012951,743,500,auto,off,off
9991,1609012956,743,500,auto,off,off
9992,1609012961,743,500,auto,off,off
9993,1609012966,743,500,auto,off,off
9994,1609012971,743,500,auto,off,off
9995,1609012976,743,500,auto,off,off
9996,1609012981,743,500,auto,off,off
9997,1609012986,743,500,auto,off,off
9998,1609012991,743,500,auto,off,off
9999,1609012996,743,500,auto,off,off
10000,1609013001,740,500,auto,off,off
10001,1609013006,742,500,auto,off,off
10002,1609013011,744,500,auto,off,off
10003,1609013016,742,500,auto,off,off
10004,1609013021,743,500,auto,off,off
10005,1609013026,743,500,auto,off,off
10006,1609013031,742,500,auto,off,off
10007,1609013036,742,500,auto,off,off
10008,1609013041,742,500,auto,off,off
10009,1609013046,742,500,auto,off,off
10010,1609013051,743,500,auto,off,off
10011,1609013056,743,500,auto,off,off
10012,1609013061,742,500,auto,off,off
10013,1609013066,743,500,auto,off,off
10014,1609013071,742,500,auto,off,off
10015,1609013076,741,500,auto,off,off
10016,1609013081,743,500,auto,off,off
10017,1609013086,743,500,auto,off,off
10018,1609013091,743,500,auto,off,off
10019,1609013096,744,500,auto,off,off
10020,1609013101,742,500,auto,off,off
10021,1609013106,743,500,auto,off,off
10022,1609013111,743,500,auto,off,off
10023,1609013116,742,500,auto,off,off
10024,1609013121,743,500,auto,off,off
10025,1609013126,746,500,auto,off,off
10026,1609013131,741,500,auto,off,off
10027,1609013136,744,500,auto,off,off
10028,1609013141,743,500,auto,off,off
10029,1609013146,743,500,auto,off,off
10030,1609013151,742,500,auto,off,off
10031,1609013157,743,500,auto,off,off
10032,1609013162,743,500,auto,off,off
10033,1609013167,743,500,auto,off,off
10034,1609013172,741,500,auto,off,off
10035,1609013177,744,500,auto,off,off
10036,1609013182,743,500,auto,off,off
10037,1609013187,743,500,auto,off,off
10038,1609013192,742,500,auto,off,off
10039,1609013197,743,500,auto,off,off
10040,1609013202,742,500,auto,off,off
10041,1609013207,744,500,auto,off,off
10042,1609013212,743,500,auto,off,off
10043,1609013217,743,500,auto,off,off
10044,1609013222,743,500,auto,off,off
10045,1609013227,743,500,auto,off,off
10046,1609013232,743,500,auto,off,off
10047,1609013237,746,500,auto,off,off
10048,1609013242,743,500,auto,off,off
10049,1609013247,744,500,auto,off,off
10050,1609013252,743,500,auto,off,off
10051,1609013257,743,500,auto,off,off
10052,1609013262,744,500,auto,off,off
10053,1609013267,742,500,auto,off,off
10054,1609013272,743,500,auto,off,off
10055,1609013277,743,500,auto,off,off
10056,1609013282,742,500,auto,off,off
10057,1609013287,744,500,auto,off,off
10058,1609013292,742,500,auto,off,off
10059,1609013297,743,500,auto,off,off
10060,1609013302,743,500,auto,off,off
10061,1609013307,743,500,auto,off,off
10062,1609013312,742,500,auto,off,off
10063,1609013317,743,500,auto,off,off
10064,1609013322,743,500,auto,off,off
10065,1609013327,743,500,auto,off,off
10066,1609013332,743,500,auto,off,off
10067,1609013337,744,500,auto,off,off
10068,1609013342,743,500,auto,off,off
10069,1609013347,743,500,auto,off,off
10070,1609013352,743,500,auto,off,off
10071,1609013357,742,500,auto,off,off
10072,1609013362,743,500,auto,off,off
10073,1609013367,742,500,auto,off,off
10074,1609013372,743,500,auto,off,off
10075,1609013377,744,500,auto,off,off
10076,1609013382,743,500,auto,off,off
10077,1609013387,743,500,auto,off,off
10078,1609013392,743,500,auto,off,off
10079,1609013397,743,500,auto,off,off
10080,1609013402,744,500,auto,off,off
10081,1609013407,743,500,auto,off,off
10082,1609013412,744,500,auto,off,off
10083,1609013417,743,500,auto,off,off
10084,1609013422,743,500,auto,off,off
10085,1609013427,743,500,auto,off,off
10086,1609013432,742,500,auto,off,off
10087,1609013437,744,500,auto,off,off
10088,1609013442,742,500,auto,off,off
10089,1609013447,743,500,auto,off,off
10090,1609013452,743,500,auto,off,off
10091,1609013457,743,500,auto,off,off
10092,1609013462,743,500,auto,off,off
10093,1609013467,742,500,auto,off,off
10094,1609013472,743,500,auto,off,off
10095,1609013477,743,500,auto,off,off
10096,1609013482,742,500,auto,off,off
10097,1609013487,744,500,auto,off,off
10098,1609013492,743,500,auto,off,off
10099,1609013497,743,500,auto,off,off
10100,1609013502,744,500,auto,off,off
10101,1609013507,743,500,auto,off,off
10102,1609013512,743,500,auto,off,off
10103,1609013517,744,500,auto,off,off
10104,1609013522,743,500,auto,off,off
10105,1609013527,744,500,auto,off,off
10106,1609013532,742,500,auto,off,off
10107,1609013537,743,500,auto,off,off
10108,1609013542,742,500,auto,off,off
10109,1609013547,742,500,auto,off,off
10110,1609013552,743,500,auto,off,off
10111,1609013557,742,500,auto,off,off
10112,1609013562,742,500,auto,off,off
10113,1609013567,742,500,auto,off,off
10114,1609013572,743,500,auto,off,off
10115,1609013577,743,500,auto,off,off
10116,1609013582,743,500,auto,off,off
10117,1609013587,742,500,auto,off,off
10118,1609013592,743,500,auto,off,off
10119,1609013597,743,500,auto,off,off
10120,1609013602,743,500,auto,off,off
10121,1609013607,744,500,auto,off,off
10122,1609013612,743,500,auto,off,off
10123,1609013617,743,500,auto,off,off
10124,1609013622,743,500,auto,off,off
10125,1609013627,743,500,auto,off,off
10126,1609013632,743,500,auto,off,off
10127,1609013637,744,500,auto,off,off
10128,1609013643,743,500,auto,off,off
10129,1609013648,743,500,auto,off,off
10130,1609013653,743,500,auto,off,off
10131,1609013658,743,500,auto,off,off
10132,1609013663,742,500,auto,off,off
10133,1609013668,742,500,auto,off,off
10134,1609013673,742,500,auto,off,off
10135,1609013678,742,500,auto,off,off
10136,1609013683,742,500,auto,off,off
10137,1609013688,743,500,auto,off,off
10138,1609013693,743,500,auto,off,off
10139,1609013698,743,500,auto,off,off
10140,1609013703,742,500,auto,off,off
10141,1609013708,742,500,auto,off,off
10142,1609013713,744,500,auto,off,off
10143,1609013718,743,500,auto,off,off
10144,1609013723,743,500,auto,off,off
10145,1609013728,743,500,auto,off,off
10146,1609013733,743,500,auto,off,off
10147,1609013738,743,500,auto,off,off
10148,1609013743,742,500,auto,off,off
10149,1609013748,743,500,auto,off,off
10150,1609013753,742,500,auto,off,off
10151,1609013758,743,500,auto,off,off
10152,1609013763,743,500,auto,off,off
10153,1609013768,743,500,auto,off,off
10154,1609013773,743,500,auto,off,off
10155,1609013778,744,500,auto,off,off
10156,1609013783,743,500,auto,off,off
10157,1609013788,743,500,auto,off,off
10158,1609013793,742,500,auto,off,off
10159,1609013798,742,500,auto,off,off
10160,1609013803,742,500,auto,off,off
10161,1609013808,744,500,auto,off,off
10162,1609013813,742,500,auto,off,off
10163,1609013818,742,500,auto,off,off
10164,1609013823,742,500,auto,off,off
10165,1609013828,742,500,auto,off,off
10166,1609013833,744,500,auto,off,off
10167,1609013838,742,500,auto,off,off
10168,1609013843,744,500,auto,off,off
10169,1609013848,742,500,auto,off,off
10170,1609013853,743,500,auto,off,off
10171,1609013858,743,500,auto,off,off
10172,1609013863,743,500,auto,off,off
10173,1609013868,743,500,auto,off,off
10174,1609013873,743,500,auto,off,off
10175,1609013878,743,500,auto,off,off
10176,1609013883,742,500,auto,off,off
10177,1609013888,743,500,auto,off,off
10178,1609013893,744,500,auto,off,off
10179,1609013898,743,500,auto,off,off
10180,1609013903,742,500,auto,off,off
10181,1609013908,742,500,auto,off,off
10182,1609013913,743,500,auto,off,off
10183,1609013918,743,500,auto,off,off
10184,1609013923,744,500,auto,off,off
10185,1609013928,743,500,auto,off,off
10186,1609013933,742,500,auto,off,off
10187,1609013938,743,500,auto,off,off
10188,1609013943,741,500,auto,off,off
10189,1609013948,743,500,auto,off,off
10190,1609013953,743,500,auto,off,off
10191,1609013958,743,500,auto,off,off
10192,1609013963,743,500,auto,off,off
10193,1609013968,743,500,auto,off,off
10194,1609013973,744,500,auto,off,off
10195,1609013978,741,500,auto,off,off
10196,1609013983,742,500,auto,off,off
10197,1609013988,744,500,auto,off,off
10198,1609013993,743,500,auto,off,off
10199,1609013998,741,500,auto,off,off
10200,1609014003,743,500,auto,off,off
10201,1609014008,742,500,auto,off,off
10202,1609014013,743,500,auto,off,off
10203,1609014018,743,500,auto,off,off
10204,1609014023,743,500,auto,off,off
10205,1609014028,742,500,auto,off,off
10206,1609014033,744,500,auto,off,off
10207,1609014038,743,500,auto,off,off
10208,1609014043,743,500,auto,off,off
10209,1609014048,743,500,auto,off,off
10210,1609014053,743,500,auto,off,off
10211,1609014058,744,500,auto,off,off
10212,1609014063,742,500,auto,off,off
10213,1609014068,743,500,auto,off,off
10214,1609014073,743,500,auto,off,off
10215,1609014078,743,500,auto,off,off
10216,1609014083,742,500,auto,off,off
10217,1609014088,743,500,auto,off,off
10218,1609014093,743,500,auto,off,off
10219,1609014098,741,500,auto,off,off
10220,1609014103,743,500,auto,off,off
10221,1609014108,742,500,auto,off,off
10222,1609014113,744,500,auto,off,off
10223,1609014119,742,500,auto,off,off
10224,1609014124,743,500,auto,off,off
10225,1609014129,742,500,auto,off,off
10226,1609014134,742,500,auto,off,off
10227,1609014139,744,500,auto,off,off
10228,1609014144,742,500,auto,off,off
10229,1609014149,744,500,auto,off,off
10230,1609014154,743,500,auto,off,off
10231,1609014159,743,500,auto,off,off
10232,1609014164,744,500,auto,off,off
10233,1609014169,742,500,auto,off,off
10234,1609014174,744,500,auto,off,off
10235,1609014179,741,500,auto,off,off
10236,1609014184,744,500,auto,off,off
10237,1609014189,741,500,auto,off,off
10238,1609014194,744,500,auto,off,off
10239,1609014199,743,500,auto,off,off
10240,1609014204,742,500,auto,off,off
10241,1609014209,744,500,auto,off,off
10242,1609014214,742,500,auto,off,off
10243,1609014219,743,500,auto,off,off
10244,1609014224,743,500,auto,off,off
10245,1609014229,742,500,auto,off,off
10246,1609014234,742,500,auto,off,off
10247,1609014239,743,500,auto,off,off
10248,1609014244,743,500,auto,off,off
10249,1609014249,743,500,auto,off,off
10250,1609014254,743,500,auto,off,off
10251,1609014259,742,500,auto,off,off
10252,1609014264,744,500,auto,off,off
10253,1609014269,743,500,auto,off,off
10254,1609014274,743,500,auto,off,off
10255,1609014279,742,500,auto,off,off
10256,1609014284,743,500,auto,off,off
10257,1609014289,744,500,auto,off,off
10258,1609014294,743,500,auto,off,off
10259,1609014299,742,500,auto,off,off
10260,1609014304,743,500,auto,off,off
10261,1609014309,743,500,auto,off,off
10262,1609014314,743,500,auto,off,off
10263,1609014319,743,500,auto,off,off
10264,1609014324,742,500,auto,off,off
10265,1609014329,741,500,auto,off,off
10266,1609014334,743,500,auto,off,off
10267,1609014339,742,500,auto,off,off
10268,1609014344,743,500,auto,off,off
10269,1609014349,743,500,auto,off,off
10270,1609014354,742,500,auto,off,off
10271,1609014359,743,500,auto,off,off
10272,1609014364,742,500,auto,off,off
10273,1609014369,742,500,auto,off,off
10274,1609014374,744,500,auto,off,off
10275,1609014379,742,500,auto,off,off
10276,1609014384,742,500,auto,off,off
10277,1609014389,744,500,auto,off,off
10278,1609014394,743,500,auto,off,off
10279,1609014399,742,500,auto,off,off
10280,1609014404,743,500,auto,off,off
10281,1609014409,743,500,auto,off,off
10282,1609014414,743,500,auto,off,off
10283,1609014419,743,500,auto,off,off
10284,1609014424,742,500,auto,off,off
10285,1609014429,742,500,auto,off,off
10286,1609014434,742,500,auto,off,off
10287,1609014439,742,500,auto,off,off
10288,1609014444,743,500,auto,off,off
10289,1609014449,743,500,auto,off,off
10290,1609014454,743,500,auto,off,off
10291,1609014459,743,500,auto,off,off
10292,1609014464,743,500,auto,off,off
10293,1609014469,745,500,auto,off,off
10294,1609014474,742,500,auto,off,off
10295,1609014479,742,500,auto,off,off
10296,1609014484,743,500,auto,off,off
10297,1609014489,742,500,auto,off,off
10298,1609014494,741,500,auto,off,off
10299,1609014499,742,500,auto,off,off
10300,1609014504,742,500,auto,off,off
10301,1609014509,743,500,auto,off,off
10302,1609014514,743,500,auto,off,off
10303,1609014519,742,500,auto,off,off
10304,1609014524,742,500,auto,off,off
10305,1609014529,743,500,auto,off,off
10306,1609014534,742,500,auto,off,off
10307,1609014539,744,500,auto,off,off
10308,1609014544,742,500,auto,off,off
10309,1609014549,743,500,auto,off,off
10310,1609014554,743,500,auto,off,off
10311,1609014559,741,500,auto,off,off
10312,1609014564,743,500,auto,off,off
10313,1609014569,742,500,auto,off,off
10314,1609014574,742,500,auto,off,off
10315,1609014579,742,500,auto,off,off
10316,1609014585,744,500,auto,off,off
10317,1609014590,743,500,auto,off,off
10318,1609014595,742,500,auto,off,off
10319,1609014600,743,500,auto,off,off
10320,1609014605,743,500,auto,off,off
10321,1609014610,742,500,auto,off,off
10322,1609014615,742,500,auto,off,off
10323,1609014620,741,500,auto,off,off
10324,1609014625,742,500,auto,off,off
10325,1609014630,744,500,auto,off,off
10326,1609014635,742,500,auto,off,off
10327,1609014640,742,500,auto,off,off
10328,1609014645,743,500,auto,off,off
10329,1609014650,742,500,auto,off,off
10330,1609014655,742,500,auto,off,off
10331,1609014660,742,500,auto,off,off
10332,1609014665,743,500,auto,off,off
10333,1609014670,742,500,auto,off,off
10334,1609014675,742,500,auto,off,off
10335,1609014680,743,500,auto,off,off
10336,1609014685,742,500,auto,off,off
10337,1609014690,743,500,auto,off,off
10338,1609014695,743,500,auto,off,off
10339,1609014700,741,500,auto,off,off
10340,1609014705,742,500,auto,off,off
10341,1609014710,743,500,auto,off,off
10342,1609014715,743,500,auto,off,off
10343,1609014720,742,500,auto,off,off
10344,1609014725,743,500,auto,off,off
10345,1609014730,742,500,auto,off,off
10346,1609014735,742,500,auto,off,off
10347,1609014740,741,500,auto,off,off
10348,1609014745,744,500,auto,off,off
10349,1609014750,742,500,auto,off,off
10350,1609014755,742,500,auto,off,off
10351,1609014760,743,500,auto,off,off
10352,1609014765,742,500,auto,off,off
10353,1609014770,742,500,auto,off,off
10354,1609014775,743,500,auto,off,off
10355,1609014780,743,500,auto,off,off
10356,1609014785,742,500,auto,off,off
10357,1609014790,743,500,auto,off,off
10358,1609014795,742,500,auto,off,off
10359,1609014800,742,500,auto,off,off
10360,1609014805,742,500,auto,off,off
10361,1609014810,743,500,auto,off,off
10362,1609014815,741,500,auto,off,off
10363,1609014820,741,500,auto,off,off
10364,1609014825,740,500,auto,off,off
10365,1609014830,743,500,auto,off,off
10366,1609014835,742,500,auto,off,off
10367,1609014840,742,500,auto,off,off
10368,1609014845,742,500,auto,off,off
10369,1609014850,741,500,auto,off,off
10370,1609014855,743,500,auto,off,off
10371,1609014860,743,500,auto,off,off
10372,1609014865,743,500,auto,off,off
10373,1609014870,742,500,auto,off,off
10374,1609014875,743,500,auto,off,off
10375,1609014880,742,500,auto,off,off
10376,1609014885,742,500,auto,off,off
10377,1609014890,742,500,auto,off,off
10378,1609014895,743,500,auto,off,off
10379,1609014900,742,500,auto,off,off
10380,1609014905,744,500,auto,off,off
10381,1609014910,742,500,auto,off,off
10382,1609014915,743,500,auto,off,off
10383,1609014920,742,500,auto,off,off
10384,1609014925,743,500,auto,off,off
10385,1609014930,742,500,auto,off,off
10386,1609014935,742,500,auto,off,off
10387,1609014940,743,500,auto,off,off
10388,1609014945,743,500,auto,off,off
10389,1609014950,742,500,auto,off,off
10390,1609014955,743,500,auto,off,off
10391,1609014960,743,500,auto,off,off
10392,1609014965,742,500,auto,off,off
10393,1609014970,743,500,auto,off,off
10394,1609014975,742,500,auto,off,off
10395,1609014980,744,500,auto,off,off
10396,1609014985,742,500,auto,off,off
10397,1609014990,744,500,auto,off,off
10398,1609014995,743,500,auto,off,off
10399,1609015000,743,500,auto,off,off
10400,1609015005,743,500,auto,off,off
10401,1609015010,743,500,auto,off,off
10402,1609015015,742,500,auto,off,off
10403,1609015020,744,500,auto,off,off
10404,1609015025,742,500,auto,off,off
10405,1609015030,742,500,auto,off,off
10406,1609015035,742,500,auto,off,off
10407,1609015040,741,500,auto,off,off
10408,1609015045,743,500,auto,off,off
10409,1609015050,743,500,auto,off,off
10410,1609015055,742,500,auto,off,off
10411,1609015060,743,500,auto,off,off
10412,1609015066,742,500,auto,off,off
10413,1609015071,743,500,auto,off,off
10414,1609015076,742,500,auto,off,off
10415,1609015081,743,500,auto,off,off
10416,1609015086,743,500,auto,off,off
10417,1609015091,741,500,auto,off,off
10418,1609015096,739,500,auto,off,off
10419,1609015101,743,500,auto,off,off
10420,1609015106,742,500,auto,off,off
10421,1609015111,743,500,auto,off,off
10422,1609015116,743,500,auto,off,off
10423,1609015121,742,500,auto,off,off
10424,1609015126,742,500,auto,off,off
10425,1609015131,743,500,auto,off,off
10426,1609015136,742,500,auto,off,off
10427,1609015141,742,500,auto,off,off
10428,1609015146,742,500,auto,off,off
10429,1609015151,743,500,auto,off,off
10430,1609015156,742,500,auto,off,off
10431,1609015161,742,500,auto,off,off
10432,1609015166,742,500,auto,off,off
10433,1609015171,743,500,auto,off,off
10434,1609015176,739,500,auto,off,off
10435,1609015181,743,500,auto,off,off
10436,1609015186,742,500,auto,off,off
10437,1609015191,745,500,auto,off,off
10438,1609015196,743,500,auto,off,off
10439,1609015201,743,500,auto,off,off
10440,1609015206,743,500,auto,off,off
10441,1609015211,742,500,auto,off,off
10442,1609015216,743,500,auto,off,off
10443,1609015221,741,500,auto,off,off
10444,1609015226,742,500,auto,off,off
10445,1609015231,741,500,auto,off,off
10446,1609015236,742,500,auto,off,off
10447,1609015241,743,500,auto,off,off
10448,1609015246,742,500,auto,off,off
10449,1609015251,742,500,auto,off,off
10450,1609015256,743,500,auto,off,off
10451,1609015261,741,500,auto,off,off
10452,1609015266,741,500,auto,off,off
10453,1609015271,742,500,auto,off,off
10454,1609015276,742,500,auto,off,off
10455,1609015281,743,500,auto,off,off
10456,1609015286,743,500,auto,off,off
10457,1609015291,743,500,auto,off,off
10458,1609015296,743,500,auto,off,off
10459,1609015301,743,500,auto,off,off
10460,1609015306,741,500,auto,off,off
10461,1609015311,742,500,auto,off,off
10462,1609015316,743,500,auto,off,off
10463,1609015321,743,500,auto,off,off
10464,1609015326,744,500,auto,off,off
10465,1609015331,743,500,auto,off,off
10466,1609015336,742,500,auto,off,off
10467,1609015341,742,500,auto,off,off
10468,1609015346,740,500,auto,off,off
10469,1609015351,743,500,auto,off,off
10470,1609015356,742,500,auto,off,off
10471,1609015361,742,500,auto,off,off
10472,1609015366,744,500,auto,off,off
10473,1609015371,742,500,auto,off,off
10474,1609015376,744,500,auto,off,off
10475,1609015381,743,500,auto,off,off
10476,1609015386,742,500,auto,off,off
10477,1609015391,742,500,auto,off,off
10478,1609015396,743,500,auto,off,off
10479,1609015401,742,500,auto,off,off
10480,1609015406,742,500,auto,off,off
10481,1609015411,742,500,auto,off,off
10482,1609015416,743,500,auto,off,off
10483,1609015421,743,500,auto,off,off
10484,1609015426,742,500,auto,off,off
10485,1609015431,743,500,auto,off,off
10486,1609015436,743,500,auto,off,off
10487,1609015441,742,500,auto,off,off
10488,1609015446,742,500,auto,off,off
10489,1609015451,742,500,auto,off,off
